,Unnamed: 0,term,QID,wd_bow,spacy_cs,check
772,140667,primitivism,Q114569728,"['science', 'irish', 'revival', 'literary', 'work']",0.79,
773,140680,primitivism,Q667672,"['anarcho', 'political', 'ideology', 'anarchist', 'school', 'thought', 'individualist', 'anarchism', 'green', 'anarchism', 'anprim', 'form', 'anarchism']",0.76,
774,140668,primitivism,Q16591771,"['music', 'genre', 'music', 'movement', 'primitivist', 'music', 'music', 'musical', 'movement']",0.732,
775,50560,pygmy,Q171927,"['people', 'ethnic', 'group', 'aka', 'baka', 'mbuti', 'pueblo', 'pigmeos', 'pigmeos', 'pigmeo', 'pigmeo', 'africano', 'gente', 'del', 'bosque', 'ethnic', 'group', 'whose', 'average', 'height', 'unusually', 'short']",0.8170000000000001,
776,50574,pygmy,Q3039820,"['mbuti', 'people', 'bambuti', 'people', 'bambuti', 'indigenous', 'group', 'congo', 'region', 'africa']",0.754,
777,50545,pygmy,Q111965527,"['specie', 'delimitation', 'population', 'genetics', 'rare', 'case', 'study', 'using', 'new', 'zealand', 'native', 'forget', 'group', 'boraginaceae', 'doctoral', 'thesis', 'doctoral', 'thesis', 'jessica', 'mary', 'prebble', 'massey', 'university']",0.754,
778,50549,pygmy,Q113471961,"['robert', 'peter', 'peter', 'author', 'thesis', 'stanford', 'university', 'titled', 'dimorphism', 'male', 'mating', 'behavior', 'associated', 'size', 'class', 'swordtail', 'xiphophorus', 'pygmaeus', 'nigrensis', 'poeciliidae', 'pisces', 'study', 'competing', 'male', 'strategy']",0.754,
779,50550,pygmy,Q113472233,"['dimorphism', 'male', 'mating', 'behavior', 'associated', 'size', 'class', 'swordtail', 'xiphophorus', 'pygmaeus', 'nigrensis', 'poeciliidae', 'pisces', 'study', 'competing', 'male', 'strategy', 'doctoral', 'thesis', 'thesis', 'submitted', 'stanford', 'university', 'robert', 'peter']",0.748,
780,50561,pygmy,Q1747200,"['fictional', 'ethnic', 'group', 'mythical', 'ethnic', 'group', 'tribe', 'diminutive', 'human', 'greek', 'mythology']",0.747,
781,50559,pygmy,Q13560329,"['seahorse', 'organism', 'known', 'particular', 'common', 'name', 'common', 'name', 'several', 'specie', 'fish']",0.745,
782,50593,pygmy,Q5624044,"['gyele', 'people', 'ethnic', 'group', 'gabon', 'equatorial', 'guinea']",0.741,
783,50595,pygmy,Q6362821,"['kango', 'people', 'mbuty', 'people', 'ituri', 'rainforest', 'eastern', 'democratic', 'republic', 'congo']",0.738,
784,50543,pygmy,Q110142534,"['wildlife', 'human', 'creating', 'mindful', 'link', 'visitor', 'elephant', 'territory', 'thesis', 'written', 'work', 'thesis', 'justine', 'megan', 'loong', 'university', 'washington']",0.73,
785,103556,queer,Q51415,"['reappropriation', 'umbrella', 'term', 'identity', 'gender', 'identity', 'sexual', 'identity', 'umbrella', 'term', 'sexual', 'gender', 'minority', 'heterosexual', 'heteronormative', 'cisgender']",0.929,
786,103923,queer,Q2353191,"['heterosexuality', 'human', 'sexuality', 'identity', 'heterosexuality', 'heteroqueer', 'straight', 'heterosexual', 'queerhet', 'heterosexual', 'practice', 'identity', 'controversially', 'labelled']",0.917,True
787,103767,queer,Q109497759,"['sexuality', 'gender', 'justice', 'rethinking', 'normative', 'heterosexuality', 'sexual', 'justice', 'perspective', 'humanist', 'men', 'masculinity', 'study', 'doctoral', 'thesis', 'doctoral', 'thesis', 'chieh', 'wang']",0.841,True
788,103427,queer,Q115870510,"['identity', 'sexual', 'identity', 'lgbt', 'identity', 'lgbt', 'identity', 'lgbt', 'variation', 'identity', 'identity', 'lgbt', 'identity', 'identity', 'identity', 'identity', 'term', 'person']",0.828,
789,103820,queer,Q112865153,"['indigiqueer', 'person', 'indigiqueer', 'people', 'indigiqueers', 'indigenous', 'person', 'recognizes', 'identity', 'salient', 'indigenous', 'identity', 'vice', 'versa']",0.802,
790,103935,queer,Q27887364,"['pramada', 'menon', 'feminist', 'activist', 'stand', 'comedian', 'gender', 'sexuality', 'consultant']",0.8,
791,103520,queer,Q339014,"['non', 'heterosexuality', 'sexual', 'orientation', 'lgbt', 'human', 'sexuality', 'aheterosexuality', 'non', 'heterosexual', 'aheterosexual', 'non', 'cisheterosexuality', 'sexual', 'orientation', 'heterosexual', 'straight']",0.7909999999999999,True
792,103325,queer,Q108292272,"['placemaking', 'community', 'building', 'among', 'lesbian', 'bisexual', 'lbq', 'woman', 'non', 'binary', 'people', 'covid', 'pandemic', 'thesis', 'thesis', 'gabby', 'unipan']",0.79,
793,103831,queer,Q112924898,"['contemporary', 'discourse', 'sexuality', 'gender', 'mainstream', 'medium', 'implication', 'politics', 'thesis', 'thesis', 'rearna', 'hartmann', 'university', 'auckland']",0.7879999999999999,
794,103971,queer,Q56282687,"['erasure', 'discrimination', 'queerphobia', 'queermisia', 'misia', 'phobia', 'heteronormative', 'cultural', 'practice']",0.787,
795,103275,queerer,Q65088015,"['material', 'sexualität', 'ökonomie', 'perspektiven', 'antikapitalistischer', 'politik', 'economy', 'prospect', 'queer', 'anticapitalist', 'written', 'work', 'essay', 'cornelia', 'möser']",0.669,
796,103274,queerest,Q51164947,"['daddy', 'television', 'series', 'episode', 'episode', 'american']",0.33399999999999996,
797,103264,queers,Q7271166,"['queer', 'undermining', 'israeli', 'terrorism']",0.738,
798,103237,queers,Q106438598,"['lgbt', 'mexican', 'american', 'group', 'human', 'hispanic', 'latino', 'american', 'people', 'xicanx', 'queer', 'queer', 'chicano', 'mexican', 'american', 'people', 'identify', 'member', 'lgbt', 'community']",0.732,
799,103267,queers,Q75016680,"['queer', 'lover', 'hateful', 'regenerating', 'violent', 'time', 'place', 'written', 'work']",0.725,
800,103255,queers,Q5439901,"['fed', 'queer', 'advocacy', 'group', 'right', 'organization']",0.6559999999999999,
801,103266,queers,Q7271168,"['queer', 'israeli', 'apartheid', 'organization', 'toronto', 'based', 'lgbt', 'protest', 'movement']",0.654,
802,103238,queers,Q107343107,"['queersinscience', 'initiative', 'queer', 'science', 'qi', 'initiative', 'supporting', 'people', 'stemm', 'field', 'australia']",0.644,
803,103268,queers,Q75016873,"['queer', 'lover', 'hateful', 'regenerating', 'violent', 'time', 'place', 'version', 'edition', 'translation', 'book', 'edition']",0.637,
804,103261,queers,Q58436736,"['queer', 'marriage', 'literary', 'work', 'book', 'greg', 'wharton', 'ian', 'philip']",0.635,
805,103248,queers,Q114430131,"['zombie', 'migrant', 'race', 'crisis', 'capitalism', 'pop', 'culture', 'literary', 'work']",0.631,
806,103265,queers,Q7271167,"['queer', 'history', 'literary', 'work', 'book', 'keith', 'stern']",0.623,
807,127479,race,Q57203016,"['discrimination', 'pegi', 'discrimination', 'discrimination', 'pegi', 'pegi', 'video', 'game', 'content', 'rating', 'game', 'may', 'contain', 'scene', 'behavior', 'reference', 'cruelty', 'harassment', 'group', 'specific', 'people', 'based', 'religion', 'gender', 'sexuality']",0.879,
808,129840,race,Q365143,"['ethnopluralism', 'ethno', 'pluralism', 'right', 'wing', 'ethno', 'nationalist', 'associated', 'model', 'nation', 'would', 'formed', 'basis', 'culture', 'interest', 'preserving', 'cultural', 'genetic', 'heritage']",0.877,True
809,125749,race,Q2042898,"['historical', 'concept', 'human', 'categorization', 'historical', 'definition', 'disused', 'concept', 'disused', 'definition', 'archaic', 'concept', 'archaic', 'definition', 'deprecated', 'concept', 'deprecated', 'definition', 'disused', 'conception', 'racial', 'ethnic', 'makeup']",0.871,
810,124348,race,Q30103,"['minority', 'group', 'special', 'population', 'minority', 'group', 'demographic', 'minority', 'minority', 'minority', 'group', 'people', 'practice', 'religion', 'ethnicity', 'characteristic', 'fewer', 'number', 'main', 'group', 'classification']",0.8690000000000001,
811,124342,race,Q296519,"['ecotype', 'ecospecies', 'genetically', 'distinct', 'geographic', 'variety', 'population', 'within', 'specie']",0.86,
812,124324,race,Q27863646,"['mythical', 'people', 'class', 'mythical', 'entity', 'mythical', 'ethnic', 'group', 'mythical', 'people', 'mythical', 'mythological', 'people', 'mythological', 'people', 'mythological', 'legendary', 'people', 'plurality', 'person', 'mythology']",0.857,
813,127338,race,Q2330715,"['mediterranean', 'human', 'categorization', 'culture', 'caucasian', 'mediterranid', 'mediterranean', 'mediterranean', 'people', 'causcasian', 'sub']",0.857,True
814,132190,race,Q22273995,"['modulation', 'symbiont', 'host', 'resistance', 'gene', 'dependent', 'defense', 'response', 'biological', 'process', 'response', 'host', 'modulation', 'organism', 'host', 'gene', 'gene', 'resistance', 'modulation', 'organism', 'defense', 'response', 'host', 'specific', 'elicitors', 'modulation', 'organism', 'pathogen', 'host', 'plant', 'cultivar', 'specific', 'resistance', 'symbiont', 'process', 'organism', 'modulates', 'frequency', 'rate', 'extent', 'resistance', 'gene', 'dependent', 'defense', 'response', 'host', 'host', 'defined', 'larger', 'organism', 'involved', 'symbiotic']",0.8540000000000001,
815,126537,race,Q7279589,"['racial', 'politics', 'politics', 'racism', 'identity', 'politics', 'discrimination', 'politics', 'use', 'human', 'categorization', 'hierarchical', 'identifier', 'political', 'discourse', 'campaign', 'within', 'societal', 'cultural', 'climate', 'created', 'practice', 'including', 'exploiting', 'issue', 'forward', 'political', 'agenda']",0.845,
816,127151,race,Q1047554,"['mutual', 'exclusion', 'mutex', 'property', 'concurrency', 'control', 'instituted', 'purpose', 'preventing', 'condition']",0.845,
817,122221,races,Q3254959,"['race', 'human', 'categorization', 'classification', 'system', 'identity', 'race', 'race', 'mankind', 'race', 'classification', 'system', 'used', 'categorize', 'human', 'basis', 'hereditary', 'physical', 'trait']",0.958,
818,122058,races,Q1141593,"['racialism', 'racial', 'theory', 'belief', 'human', 'specie', 'naturally', 'divided', 'race', 'ostensibly', 'distinct', 'biological', 'category']",0.9209999999999999,
819,123883,races,Q116505449,"['canoe', 'race', 'lièvre', 'intentional', 'human', 'activity', 'racing', 'element', 'intangible', 'heritage']",0.905,
820,123194,races,Q7166094,"['peopling', 'india', 'immigration', 'pattern', 'different', 'race', 'people']",0.897,
821,122016,races,Q100474769,"['race', 'equality', 'situation', 'people', 'race', 'treated', 'fairly', 'way']",0.89,
822,123504,races,Q19097704,"['relation', 'advanced', 'backward', 'race', 'mankind']",0.887,
823,122304,races,Q5476,"['race', 'revelation', 'space', 'character', 'race', 'list', 'fictional', 'alien', 'modified', 'human', 'race']",0.8859999999999999,
824,123152,races,Q5752079,"['hidden', 'race', 'class', 'fictional', 'entity', 'fictional', 'humanoid', 'specie', 'collection', 'unrelated', 'race']",0.883,
825,122375,races,Q7279580,"['racial', 'equality', 'biological', 'social', 'equal', 'regard', 'race', 'human']",0.867,
826,123926,races,Q25340083,"['futurity', 'race', 'younger', 'horse', 'wherein', 'must', 'nominated', 'well', 'advance', 'actual', 'competition']",0.863,
827,135816,retarded,Q112847738,"['recognizing', 'facial', 'expression', 'emotion', 'assessment', 'training', 'generalization', 'mentally', 'person', 'thesis', 'thesis', 'christopher', 'mcalpine', 'university', 'canterbury']",0.89,
828,135815,retarded,Q112847043,"['remediation', 'spelling', 'deficit', 'mentally', 'child', 'comparative', 'efficacy', 'overcorrection', 'interspersal', 'training', 'thesis', 'thesis', 'tina', 'haggar', 'university', 'canterbury']",0.8859999999999999,
829,135823,retarded,Q115542878,"['algerian', 'semi', 'private', 'initiative', 'psycho', 'pedagogy', 'algerian', 'experiment', 'semi', 'private', 'initiative', 'field', 'psycho', 'pedagogical', 'help', 'mentally', 'child', 'adolescent']",0.873,
830,135814,retarded,Q112845941,"['spelling', 'deficit', 'mentally', 'child', 'comparison', 'alternative', 'remediation', 'strategy', 'thesis', 'thesis', 'vicky', 'marie', 'anderson', 'university', 'canterbury']",0.867,
831,135809,retarded,Q112108108,"['evaluation', 'gentle', 'teaching', 'visual', 'screening', 'reduction', 'stereotypy', 'mentally', 'person', 'thesis', 'thesis', 'jennifer', 'jordan', 'university', 'canterbury']",0.863,
832,135861,retarded,Q74277620,"['effect', 'dual', 'task', 'balance', 'training', 'cognitive', 'function', 'people', 'mental', 'clinical', 'trial', 'clinical', 'trial']",0.86,
833,135820,retarded,Q112848650,"['acquisition', 'sight', 'word', 'mentally', 'child', 'effect', 'overcorrection', 'extra', 'stimulus', 'prompt', 'thesis', 'thesis', 'elizabeth', 'margaret', 'stringer', 'university', 'canterbury']",0.8440000000000001,
834,135862,retarded,Q7921702,"['vermont', 'defendant', 'accommodation', 'project', 'project', 'identifying', 'need', 'mentally', 'criminal', 'defendant']",0.8420000000000001,
835,135811,retarded,Q112838250,"['comparison', 'several', 'operant', 'procedure', 'severely', 'child', 'thesis', 'thesis', 'alan', 'norman', 'ewen', 'fugler', 'university', 'waikato']",0.8420000000000001,
836,135832,retarded,Q19709948,"['congenital', 'heart', 'defect', 'round', 'face', 'developmental', 'delay', 'syndrome', 'developmental', 'defect', 'embryogenesis', 'class', 'disease', 'disease', 'multiple', 'congenital', 'anomaly', 'dysmorphic', 'syndrome', 'intellectual', 'disability', 'genetic', 'syndromic', 'intellectual', 'disability', 'sonoda', 'syndrome', 'round', 'face', 'depressed', 'nasal', 'bridge', 'small', 'mouth', 'congenital', 'heart', 'defect', 'development', 'medical', 'condition']",0.841,
837,52488,second world,Q233472,"['second', 'world', 'group', 'geopolitical', 'classification']",1.0,
838,52494,second world,Q24040758,"['group', 'resistance', 'group', 'second', 'world', 'war']",0.8740000000000001,
839,53120,second world,Q66198090,"['special', 'research', 'history', 'role', 'communication', 'intelligence', 'submarine', 'warfare', 'japan', 'second', 'world', 'war', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.861,
840,53114,second world,Q64275676,"['second', 'world', 'war', 'intelligence', 'report', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.853,
841,53117,second world,Q64478652,"['record', 'relating', 'industrial', 'company', 'prior', 'second', 'world', 'war', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.847,
842,52607,second world,Q45340021,"['switzerland', 'gold', 'transaction', 'second', 'world', 'war', 'historical', 'document', 'publication', 'independent', 'commission', 'expert', 'switzerland', 'second', 'world', 'war', 'research', 'government', 'report', 'bergier', 'report', 'publication', 'independent', 'commission', 'expert', 'switzerland', 'second', 'world', 'war', 'vol']",0.845,
843,52302,second world,Q104699624,"['historical', 'event', 'second', 'world', 'war', 'subject', 'category', 'historical', 'event', 'second', 'world', 'war', 'subject', 'category', 'century', 'press', 'archive']",0.841,
844,53107,second world,Q59937323,"['record', 'relating', 'second', 'world', 'war', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.841,
845,53116,second world,Q64278051,"['record', 'relating', 'second', 'world', 'war', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.841,
846,53121,second world,Q66304159,"['record', 'relating', 'fiscal', 'policy', 'second', 'world', 'war', 'naid', 'collection', 'series', 'national', 'archive', 'record', 'holding']",0.838,
847,22099,servant,Q54128,"['domestic', 'worker', 'profession', 'blue', 'collar', 'worker', 'domestic', 'worker', 'companion', 'valet', 'domestic', 'domestic', 'staff', 'domestic', 'helper', 'domestic', 'employee', 'household', 'employee', 'household', 'worker', 'household', 'person', 'work', 'within', 'scope', 'residence']",0.9840000000000001,
848,22002,servant,Q2313151,"['house', 'profession', 'domestic', 'worker', 'man', 'menial', 'worker', 'within', 'household']",0.91,
849,25010,servant,Q10705205,"['faithful', 'domestic', 'worker', 'older', 'term', 'domestic', 'worker', 'staying', 'long', 'time', 'family']",0.878,True
850,24655,servant,Q18528870,"['hilda', 'martindale', 'leading', 'british', 'civil', 'working', 'improve', 'working', 'condition', 'particularly', 'woman']",0.8540000000000001,
851,21937,servant,Q11993231,"['norwegian', 'public', 'occupation', 'civil', 'service', 'worker', 'official', 'defined', 'within', 'national', 'norwegian', 'context', 'type', 'official', 'employed', 'state', 'lower', 'level', 'government']",0.853,False
852,28341,servant,Q1412722,"['female', 'housekeeper', 'employed', 'student', 'housing']",0.84,
853,29957,servant,Q6785120,"['master', 'act', 'master', 'act', 'term', 'several', 'english', 'speaking', 'country', 'regulating', 'relation', 'employer', 'employee', 'century']",0.8340000000000001,True
854,24692,servant,Q20752079,"['rosalia', 'graf', 'austrian', 'domestic', 'factory', 'worker']",0.831,
855,24910,servant,Q7181120,"['phay', 'seng', 'whatt', 'doctor', 'civil', 'worked', 'municipal', 'health', 'department', 'starting', 'private', 'medical', 'practice']",0.8290000000000001,
856,23893,servant,Q55224870,"['job', 'domestic', 'worker', 'domestic', 'worker']",0.823,
857,21168,servants,Q464705,"['domestic', 'worker', 'occupation', 'worker', 'servant', 'staff', 'employed', 'private', 'household']",0.941,
858,20926,servants,Q104711044,"['bank', 'worker', 'civil', 'servant', 'subject', 'category', 'bank', 'worker', 'civil', 'servant', 'subject', 'category', 'century', 'press', 'archive']",0.8440000000000001,
859,21368,servants,Q97768245,"['civil', 'employee', 'civil', 'servant', 'socio', 'professional', 'category', 'france', 'occupationand', 'socio', 'professional', 'category', 'france']",0.84,
860,20975,servants,Q1122364,"['indentured', 'servant', 'employment', 'legal', 'status', 'domestic', 'worker', 'indentured', 'servitude', 'endentured', 'servant', 'indentured', 'labor', 'indentured', 'labor', 'system', 'indentured', 'laborer', 'indentured', 'labour', 'indentured', 'labourer', 'indentured', 'service', 'indentured', 'slavery', 'indentured', 'worker', 'indentured', 'worker', 'indentureship', 'intentured', 'servant', 'indentured', 'labourer', 'indentured', 'servanthood', 'indentured', 'servantry', 'indentured', 'servant', 'ostensibly', 'temporary', 'slave', 'via', 'contract']",0.8390000000000001,
861,21113,servants,Q28135239,"['irish', 'indentured', 'servant', 'irish', 'people', 'indentured', 'servant', 'irish', 'people', 'became', 'indentured', 'servant', 'territory', 'british', 'empire', 'caribbean', 'british', 'north', 'america', 'australia', 'providing', 'year', 'labor', 'return', 'transportation', 'food', 'housing', 'indenture']",0.838,
862,20999,servants,Q11612809,"['local', 'autonomy', 'college', 'training', 'institution', 'local', 'public', 'servant', 'established', 'ministry', 'internal', 'affair', 'communication', 'japan']",0.836,
863,20914,servants,Q100565521,"['health', 'removal', 'officer', 'servant', 'regulation', 'irish', 'statutory', 'instrument', 'irish', 'statutory', 'instrument']",0.828,
864,21256,servants,Q673079,"['professional', 'fire', 'brigade', 'public', 'municipal', 'fire', 'department', 'usually', 'consisting', 'civil', 'servant', 'permanently', 'employed', 'firefighting', 'service', 'personnel']",0.8270000000000001,
865,21144,servants,Q3577883,"['school', 'french', 'public', 'service', 'type', 'french', 'institution', 'selection', 'training', 'civil', 'servant']",0.826,
866,21435,servants,Q106973020,"['support', 'civil', 'fight', 'reasonable', 'living', 'condition', 'working', 'people', 'hong', 'kong', 'aspect', 'history', 'hong', 'kong', 'baptist', 'university', 'library', 'digital', 'scholarship', 'service', 'biweekly', 'theatre', 'private', 'archive', 'mok', 'chiu', 'yu', 'augustine', 'friend', 'battle', 'news', 'monthly', 'mcy']",0.825,
867,136509,slave,Q12773225,"['enslaved', 'person', 'social', 'class', 'occupation', 'condition', 'personal', 'property', 'prisoner', 'product', 'enslaved', 'person', 'state', 'slavery']",0.9590000000000001,
868,138852,slave,Q6027991,"['industrial', 'enslaved', 'person']",0.93,
869,136565,slave,Q22893595,"['fugitive', 'social', 'class', 'enslaved', 'person', 'fugitive', 'rebel', 'runaway', 'self', 'liberation', 'escaped', 'self', 'liberated', 'enslaved', 'person', 'freedom', 'seeker', 'enslaved', 'person', 'liberated']",0.8859999999999999,
870,136867,slave,Q106879325,"['sex', 'enslaved', 'person', 'love', 'person', 'owned', 'another', 'person', 'intent', 'coercing', 'otherwise', 'forcing', 'engage', 'sexual', 'activity']",0.885,True
871,136698,slave,Q588083,"['galley', 'historical', 'profession', 'enslaved', 'person', 'historical', 'profession']",0.8540000000000001,
872,136782,slave,Q841571,"['freedman', 'social', 'class', 'social', 'status', 'person', 'freeman', 'freewoman', 'freedwoman', 'freed', 'ex', 'freed', 'person', 'former', 'freedperson', 'person', 'released', 'enslavement']",0.853,
873,137266,slave,Q98692355,"['elijah', 'cobham', 'person', 'legacy', 'british', 'ownership', 'database']",0.831,
874,138044,slave,Q5991599,"['igbo', 'people', 'atlantic', 'trade', 'aspect', 'slavery']",0.825,
875,137742,slave,Q98692360,"['foster', 'lechmere', 'coore', 'person', 'legacy', 'british', 'ownership', 'database']",0.8240000000000001,
876,137750,slave,Q98692382,"['edmund', 'gardiner', 'person', 'legacy', 'british', 'ownership', 'database']",0.8170000000000001,True
877,135952,slaves,Q106611758,"['roman', 'slave', 'social', 'class', 'legal', 'concept', 'enslaved', 'person', 'roman', 'slave', 'servi', 'person', 'ancient', 'rome', 'lacked', 'freedom', 'domain', 'another', 'part', 'property']",0.919,
878,136166,slaves,Q5507284,"['fugitive', 'slave', 'united', 'state', 'fugitive', 'enslaved', 'person', 'runaway', 'slave', 'fugitive', 'slave', 'aspect', 'history']",0.89,
879,136034,slaves,Q1617492,"['hierodule', 'historical', 'profession', 'occupation', 'social', 'status', 'enslaved', 'person', 'slavery', 'hierodulia', 'hierodule', 'hieródoulos', 'ἱερόδουλος', 'sacred', 'slave', 'sacred', 'slave', 'hieroduloi', 'ἱερόδουλοι', 'man', 'woman', 'living', 'condition', 'hierodulia', 'templar', 'institution', 'dedicated', 'slave', 'worship', 'god', 'often', 'performing', 'sacred', 'prostitution', 'ancient', 'greek', 'ἱερός', 'hierós', 'δοῦλος', 'doûlos']",0.8859999999999999,
880,136403,slaves,Q6980785,"['natural', 'slavery', 'belief', 'people', 'slave', 'nature']",0.872,
881,136367,slaves,Q20108010,"['athenian', 'slave', 'enslaved', 'person']",0.871,
882,136348,slaves,Q12011559,"['yearling', 'year', 'born', 'social', 'class', 'medieval', 'norse', 'society', 'denoting', 'person', 'parent', 'grandparent', 'great', 'grandparent', 'lived', 'free', 'none', 'slave', 'grant', 'amelioration', 'punishment', 'crime']",0.86,
883,136119,slaves,Q3686437,"['treatment', 'slave', 'united', 'state', 'treatment', 'endured', 'enslaved', 'people', 'u']",0.846,
884,135959,slaves,Q107262169,"['netto', 'question', 'collective', 'case', 'freed', 'slave', 'imperial', 'brazil']",0.8440000000000001,
885,136407,slaves,Q7539244,"['slavery', 'among', 'indigenous', 'people', 'united', 'state', 'native', 'american', 'owning', 'slave']",0.8370000000000001,
886,136076,slaves,Q210911,"['american', 'colonization', 'society', 'american', 'society', 'colonizing', 'free', 'people', 'colour', 'united', 'state', 'ac', 'society', 'colonization', 'free', 'people', 'color', 'america', 'society', 'colonization', 'free', 'people', 'color', 'america', 'organization', 'helped', 'founding', 'liberia', 'colony', 'freed', 'slave']",0.8240000000000001,
887,702,southern rhodesia,Q750583,"['southern', 'rhodesia', 'crown', 'colony', 'colony', 'self', 'governing', 'british', 'colony']",1.0,
888,502,southern rhodesia,Q106811663,"['southern', 'rhodesia', 'base', 'metal', 'business', 'colonial', 'society', 'southern', 'rhodesia', 'base', 'metal', 'corporation', 'limited', 'colonial', 'society']",0.77,
889,704,southern rhodesia,Q7570403,"['legislative', 'assembly', 'southern', 'rhodesia', 'legislature', 'southern', 'rhodesian', 'legislative', 'assembly', 'century', 'british', 'law', 'making', 'body']",0.741,
890,674,southern rhodesia,Q5148418,"['colonial', 'history', 'southern', 'rhodesia', 'colonial', 'history']",0.736,
891,742,southern rhodesia,Q954,"['zimbabwe', 'republic', 'sovereign', 'state', 'landlocked', 'country', 'country', 'republic', 'zimbabwe', 'southern', 'rhodesia', 'rhodesia', 'zimbabwe', 'rhodesia', 'zw', 'zim', 'sovereign', 'state', 'southern', 'africa']",0.7340000000000001,
892,494,southern rhodesia,Q100901853,"['member', 'legislative', 'assembly', 'southern', 'rhodesia', 'position', 'member', 'legislative', 'assembly', 'southern', 'rhodesia', 'mla', 'southern', 'rhodesian', 'mla', 'member', 'southern', 'rhodesian', 'legislative', 'assembly', 'political', 'office', 'southern', 'rhodesia', 'british', 'empire']",0.716,
893,745,southern rhodesia,Q98871452,"['high', 'commissioner', 'southern', 'rhodesia', 'united', 'kingdom']",0.71,
894,603,southern rhodesia,Q23198375,"['capricorn', 'africa', 'society', 'multiracial', 'organization', 'founded', 'southern', 'rhodesia', 'zimbabwe', 'objective', 'democratic', 'multiracial', 'development', 'east', 'central', 'africa', 'dissolved']",0.7090000000000001,
895,760,southern rhodesia,Q99947952,"['southern', 'rhodesia', 'united', 'nation', 'island', 'overseas', 'territory', 'revocation', 'order', 'uk', 'statutory', 'instrument', 'uk', 'statutory', 'instrument']",0.705,
896,513,southern rhodesia,Q110266495,"['southern', 'rhodesia', 'constitution', 'act', 'public', 'general', 'act', 'parliament', 'united', 'kingdom', 'eliz', 'public', 'general', 'act', 'parliament', 'united', 'kingdom']",0.698,
897,20814,third world,Q180194,"['third', 'world', 'group', 'category', 'country', 'socio', 'economic', 'base']",0.917,
898,20875,third world,Q7692521,"['technological', 'apartheid', 'denial', 'modern', 'technology', 'third', 'world', 'developing', 'nation']",0.8859999999999999,
899,20809,third world,Q13403104,"['socialist', 'leaning', 'country', 'third', 'world', 'country', 'ussr', 'recognized', 'adhering', 'idea', 'socialism']",0.872,
900,20777,third world,Q106375225,"['economic', 'diversification', 'rural', 'change', 'former', 'expulsion', 'southern', 'kerio', 'valley', 'kenya', 'book', 'section', 'published', 'development', 'third', 'world', 'country', 'case', 'study', 'africa', 'asia', 'latin', 'amsterdam']",0.857,
901,20857,third world,Q6281693,"['joseph', 'brant', 'arseneau', 'known', 'finance', 'technology', 'first', 'formally', 'defining', 'finance', 'technique', 'third', 'world', 'housing']",0.8540000000000001,
902,20834,third world,Q3524692,"['third', 'world', 'network', 'international', 'organization', 'international', 'research', 'advocacy', 'organisation']",0.85,
903,20856,third world,Q6052693,"['international', 'relation', 'theory', 'third', 'world']",0.847,
904,20829,third world,Q30256340,"['environment', 'development', 'action', 'third', 'world', 'nonprofit', 'organization', 'enda', 'tier', 'monde', 'enda', 'nonprofit', 'organization', 'dakar', 'senegal']",0.846,
905,20792,third world,Q112853310,"['community', 'development', 'discussion', 'concept', 'whether', 'potential', 'contribute', 'effective', 'sustainable', 'development', 'third', 'world', 'thesis', 'thesis', 'penny', 'nelson', 'lincoln', 'university']",0.8440000000000001,
906,20796,third world,Q112906487,"['climate', 'change', 'negotiation', 'third', 'world', 'country', 'past', 'present', 'future', 'thesis', 'thesis', 'saeed', 'nasir', 'university', 'waikato']",0.8340000000000001,
907,110616,trans,Q189125,"['transgender', 'person', 'lgbt', 'gender', 'modality', 'gender', 'minority', 'transgender', 'person', 'transgender', 'people', 'person', 'people', 'identified', 'person', 'identified', 'people', 'transgender', 'identified', 'person', 'transgender', 'identified', 'people', 'transpeople', 'transperson', 'transgenders', 'transgendered', 'transgender', 'person', 'gender', 'identity', 'sex', 'assigned', 'birth']",1.0,True
908,110527,trans,Q105222132,"['transsexual', 'transgender', 'human', 'transsexual', 'person', 'transsex', 'transsexual', 'transsexual', 'people', 'transexual', 'transexual', 'transexual', 'person', 'transexual', 'people', 'transex', 'person', 'transsexuality']",0.937,
909,112218,trans,Q96154453,"['chaser', 'term', 'fetishism', 'chaser', 'admirer', 'generally', 'heterosexual', 'bisexual', 'person', 'often', 'male', 'fetishizes', 'people', 'usually', 'woman', 'based', 'gender', 'transition', 'status']",0.903,
910,110608,trans,Q1771029,"['transidentity', 'identity', 'transness', 'transgenderness', 'condition', 'individual', 'identifies', 'gender', 'inconsistent', 'biological', 'sex']",0.9009999999999999,
911,119366,trans,Q113165548,"['transgender', 'genocide', 'characterization', 'discrimination', 'people']",0.8859999999999999,
912,111769,trans,Q107502361,"['transneutral', 'gender', 'gender', 'identity', 'transgender', 'transneu', 'transneutrality', 'transneutrois', 'neutrois', 'neutral', 'transgender', 'neutrality', 'transneuter', 'neuter', 'transgender', 'identity', 'individual', 'identify', 'neutral', 'side', 'gender', 'spectrum']",0.879,
