,term,URI,aat_bow,cs_scopeNote_tfidf
1496,white,300013732,"['permalba', 'superba', 'composite', 'nearly', 'proportion', 'mixed', 'zinc', 'equal', 'white', 'ultra', 'alone', 'mixture', 'mixing', 'titanium', 'pigment']",0.784
1497,white,300013732,"['permalba', 'superba', 'composite', 'nearly', 'proportion', 'mixed', 'zinc', 'equal', 'white', 'ultra', 'alone', 'mixture', 'mixing', 'titanium', 'pigment']",0.784
1498,white,300013732,"['permalba', 'superba', 'composite', 'nearly', 'proportion', 'mixed', 'zinc', 'equal', 'white', 'ultra', 'alone', 'mixture', 'mixing', 'titanium', 'pigment']",0.784
1499,white,300013732,"['permalba', 'superba', 'composite', 'nearly', 'proportion', 'mixed', 'zinc', 'equal', 'white', 'ultra', 'alone', 'mixture', 'mixing', 'titanium', 'pigment']",0.784
1500,white,300013732,"['permalba', 'superba', 'composite', 'nearly', 'proportion', 'mixed', 'zinc', 'equal', 'white', 'ultra', 'alone', 'mixture', 'mixing', 'titanium', 'pigment']",0.784
1501,white,300013732,"['permalba', 'superba', 'composite', 'nearly', 'proportion', 'mixed', 'zinc', 'equal', 'white', 'ultra', 'alone', 'mixture', 'mixing', 'titanium', 'pigment']",0.784
1502,white,300012366,"['nigra', 'poplar', 'inlay', 'black', 'carpentry', 'lombardy', 'blackish', 'paneling', 'populus', 'pulp', 'southwest', 'wood', 'european', 'english', 'easy']",0.598
1503,white,300136915,"['corylus', 'soft', 'hazelnut', 'genus', 'birch', 'object', 'handle', 'family', 'generally', 'wood', 'hazel', 'filbert', 'reddish']",0.672
1504,white,300011985,"['betula', 'paper', 'almost', 'birch', 'object', 'papyrifera', 'crate', 'dowel', 'spool', 'canoe', 'wood', 'american', 'flooring', 'bobbin']",0.626
1505,white,300012273,"['mossycup', 'burr', 'united', 'work', 'oak', 'northern', 'valued', 'white', 'central', 'mossy', 'macrocarpa', 'ornamental', 'state', 'wood', 'cup', 'bur', 'quercus']",0.726
1506,white,300375375,"['canary', 'wood', 'organ', 'tulipwood', 'poplar', 'tulipifera', 'clapboard', 'pipe', 'siding', 'white', 'cheap', 'virginia', 'valve', 'tulip', 'coffin', 'creamy', 'liriodendron', 'american', 'whitewood']",0.585
1507,white,300375375,"['canary', 'wood', 'organ', 'tulipwood', 'poplar', 'tulipifera', 'clapboard', 'pipe', 'siding', 'white', 'cheap', 'virginia', 'valve', 'tulip', 'coffin', 'creamy', 'liriodendron', 'american', 'whitewood']",0.585
1508,white,300011580,"['cipolla', 'greco', 'marble', 'marmor', 'sawn', 'rubbed', 'hymmetium', 'onion', 'sarcophagus', 'rigato', 'imezio', 'hymettus', 'pagan', 'hymettian', 'fetid']",0.281
1509,white,300444398,"['uniform', 'homogeneity', 'white', 'speck', 'luminosity', 'high', 'limestone', 'light', 'often', 'small', 'tone']",0.768
1510,white,300444398,"['uniform', 'homogeneity', 'white', 'speck', 'luminosity', 'high', 'limestone', 'light', 'often', 'small', 'tone']",0.768
1511,white,300444398,"['uniform', 'homogeneity', 'white', 'speck', 'luminosity', 'high', 'limestone', 'light', 'often', 'small', 'tone']",0.768
1512,white,300011407,"['sandstone', 'smokey', 'orthoquartzites', 'due', 'silica', 'orthoquartzite', 'glauconite', 'color', 'therefore', 'siliceous', 'pure', 'characterizes']",0.714
1513,white,300014444,"['percent', 'nitrate', 'cellulose', 'cels', 'introduced', 'fluffy', 'nitrocellulose', 'safer', 'substance', 'dope']",0.66
1514,white,300014157,"['paper', 'pressed', 'erasure', 'destroying', 'allow', 'rough', 'sketching', 'drawing', 'considerable', 'buff', 'smooth', 'drafting']",0.801
1515,white,300417727,"['imparts', 'coating', 'uniform', 'unprimed', 'texture', 'white', 'applied', 'primer', 'ground', 'canvas', 'absorbency']",0.781
1516,white,300311578,"['fixe', 'blanc', 'enamel', 'filler', 'process', 'pigment', 'purity', 'sulfate', 'barium', 'white', 'reproducible', 'barite', 'precipitated', 'reflectance', 'whiteness', 'constant', 'spectrophotometry']",0.806
1517,white,300311578,"['fixe', 'blanc', 'enamel', 'filler', 'process', 'pigment', 'purity', 'sulfate', 'barium', 'white', 'reproducible', 'barite', 'precipitated', 'reflectance', 'whiteness', 'constant', 'spectrophotometry']",0.806
1518,white,300311578,"['fixe', 'blanc', 'enamel', 'filler', 'process', 'pigment', 'purity', 'sulfate', 'barium', 'white', 'reproducible', 'barite', 'precipitated', 'reflectance', 'whiteness', 'constant', 'spectrophotometry']",0.806
1519,white,300311578,"['fixe', 'blanc', 'enamel', 'filler', 'process', 'pigment', 'purity', 'sulfate', 'barium', 'white', 'reproducible', 'barite', 'precipitated', 'reflectance', 'whiteness', 'constant', 'spectrophotometry']",0.806
1520,white,300183670,"['rag', 'cord', 'gossypium', 'subtropical', 'seed', 'cellulose', 'rayon', 'fiber', 'cotton', 'plastic', 'padding']",0.494
1521,white,300016929,"['puebloan', 'ware', 'mogollon', 'starting', 'famous', 'mexico', 'red', 'pottery', 'cochise', 'probably']",0.608
1522,white,300018457,"['ming', 'hung', 'floral', 'hongzhi', 'dynasty', 'deep', 'white', 'chih', 'middle', 'blue', 'coffee', 'ground', 'associated']",0.716
1523,white,300215560,"['stem', 'gilt', 'bowl', 'rhine', 'frequent', 'flared', 'hock', 'globular', 'drinking', 'glass']",0.561
1524,white,300053418,"['raising', 'technique', 'appropriate', 'painting', 'heightening', 'heightened', 'drawing', 'area', 'value', 'completed', 'rendition', 'pale']",0.862
1525,white,300056176,"['lightness', 'referring', 'property', 'degree', 'brightness', 'hue', 'relative', 'darkness', 'darkest', 'value', 'color', 'lightest']",0.79
1526,white,300124640,"['black', 'white', 'hue', 'color', 'without', 'neutral', 'gray']",0.649
1527,white,300198715,"['spanish', 'créole', 'french', 'directly', 'context', 'culture', 'born', 'usage', 'people', 'north', 'creole', 'refer', 'american', 'distinguished', 'criollo']",0.784
1528,white,300107135,"['spiral', 'dark', 'minoan', 'mature', 'crisp', 'vasiliki', 'white', 'reappeared', 'painted', 'light', 'crete', 'circle', 'diagonal']",0.704
1529,white,300107135,"['spiral', 'dark', 'minoan', 'mature', 'crisp', 'vasiliki', 'white', 'reappeared', 'painted', 'light', 'crete', 'circle', 'diagonal']",0.704
1530,white,300129784,"['whitish', 'snow', 'emission', 'absorption', 'luminous', 'spectrum', 'white', 'transmission', 'fully', 'color', 'devoid', 'sensible']",0.83
1531,white,300129784,"['whitish', 'snow', 'emission', 'absorption', 'luminous', 'spectrum', 'white', 'transmission', 'fully', 'color', 'devoid', 'sensible']",0.83
1532,white,300444031,"['fine', 'grain', 'quarried', 'gallina', 'near', 'white', 'italy', 'limestone', 'val', 'pietra', 'verona']",0.535
1533,white,300264417,"['carmelite', 'calced', 'carmel', 'elijah', 'avila', 'friar', 'reformed', 'order', 'ocarm', 'white', 'teresa', 'lady', 'brother', 'failed', 'mount', 'virgin', 'mary', 'blessed']",0.657
1534,white,300211230,"['rod', 'java', 'dramatization', 'screen', 'theater', 'elaborately', 'puppet', 'shadow', 'always', 'animated']",0.624
1535,white,300411711,"['neckwear', 'envelops', 'retained', 'chest', 'wimple', 'neck', 'chin', 'chemisette', 'headwear', 'nun', 'guimpe']",0.361
1536,white,300192961,"['sericin', 'amino', 'fibroin', 'tryosine', 'serine', 'tryptophane', 'alanine', 'glycine', 'acid', 'histidine', 'silk']",0.377
1537,white,300213123,"['saline', 'alcohol', 'taste', 'soluble', 'crystal', 'potassium', 'hypophosphite', 'decomposed', 'toxicity', 'pungent', 'heat', 'deliquescent']",0.564
1538,white,300391104,"['hooded', 'chrism', 'chrismals', 'baptized', 'wrapped', 'baptism', 'clothed', 'chrismale', 'chrismales', 'newly', 'clothing', 'example', 'cloth', 'sacrament']",0.652
1539,white,300183897,"['odorless', 'impurity', 'percent', 'bicarbonate', 'soda', 'sodium', 'cleanser', 'petroleum', 'solvay', 'crystal', 'carbonate', 'water', 'sal', 'washing', 'anhydrous', 'bleaching', 'ash']",0.57
1540,white,300209722,"['absorbent', 'lightweight', 'sepiolite', 'carving', 'light', 'minor', 'compact', 'making', 'tobacco', 'pipe', 'extremely']",0.74
1541,white,300299204,"['camauros', 'cap', 'camauri', 'swan', 'papal', 'ermine', 'flap', 'camauro', 'wardrobe', 'satin', 'lined', 'albis', 'camel']",0.355
1542,white,300228086,"['resultant', 'tan', 'white', 'lignin', 'stringy', 'fungus', 'attack', 'cellulose', 'caused', 'decay', 'rot', 'spongy']",0.615
1543,white,300228086,"['resultant', 'tan', 'white', 'lignin', 'stringy', 'fungus', 'attack', 'cellulose', 'caused', 'decay', 'rot', 'spongy']",0.615
1544,white,300228086,"['resultant', 'tan', 'white', 'lignin', 'stringy', 'fungus', 'attack', 'cellulose', 'caused', 'decay', 'rot', 'spongy']",0.615
1545,white,300265735,"['cinema', 'vertical', 'film', 'video', 'screen', 'projected', 'slide', 'reflective', 'photographic', 'motion', 'movie', 'flat', 'picture', 'projection']",0.608
1546,white,300197525,"['grande', 'style', 'narrow', 'sarape', 'moki', 'band', 'weft', 'rio', 'brown', 'blue', 'southwestern', 'pattern', 'blanket']",0.595
1547,white,300021848,"['fatimid', 'mosque', 'architecture', 'zirid', 'ibn', 'zayrid', 'palace', 'carved', 'lion', 'ruin', 'patron']",0.383
1548,white,300386622,"['deposit', 'weathering', 'laxative', 'magnesium', 'sulfate', 'stone', 'anticonvulsant', 'conservation', 'medicinally', 'science', 'salt', 'encountered', 'sulphate']",0.771
1549,white,300132861,"['formed', 'looping', 'needlework', 'apparel', 'linen', 'fabric', 'lacework', 'may', 'plaiting', 'lace', 'openwork', 'interlacing']",0.703
1550,white,300343888,"['eurasian', 'inch', 'beech', 'specie', 'fagus', 'margined', 'sylvatica', 'classified', 'wavy', 'wedge', 'grayish', 'oriental', 'orientalis', 'length']",0.674
1551,white,300343924,"['betula', 'paper', 'thin', 'lacy', 'birch', 'specie', 'papyrifera', 'white', 'silver', 'whitens', 'bark', 'pore', 'short', 'canoe', 'american', 'woodenware', 'peel']",0.606
1552,white,300343924,"['betula', 'paper', 'thin', 'lacy', 'birch', 'specie', 'papyrifera', 'white', 'silver', 'whitens', 'bark', 'pore', 'short', 'canoe', 'american', 'woodenware', 'peel']",0.606
1553,white,300404146,"['separation', 'depends', 'crystal', 'sheen', 'ice', 'cloud', 'silky', 'detached', 'cirrus', 'filament']",0.622
1554,white,300129746,"['centroid', 'whitish', 'name', 'bluish', 'universal', 'white', 'standard', 'range', 'color', 'ucl', 'language', 'identifying']",0.856
1555,white,300129746,"['centroid', 'whitish', 'name', 'bluish', 'universal', 'white', 'standard', 'range', 'color', 'ucl', 'language', 'identifying']",0.856
1556,white,300311516,"['tree', 'thorn', 'axil', 'seeded', 'specie', 'petal', 'decidedly', 'limon', 'fruit', 'thorny', 'botanically', 'lemon', 'young', 'citrus', 'reddish']",0.52
1557,white,300375213,"['plain', 'becoming', 'poplar', 'shake', 'deltoides', 'specie', 'breeze', 'deeply', 'eastern', 'leaf', 'slightest', 'populus', 'fissured', 'common', 'tendency', 'cottonwood']",0.769
1558,white,300374911,"['pinnate', 'bipinnate', 'tree', 'genus', 'flower', 'melia', 'leaf', 'panicle', 'flowering', 'axillary', 'purple']",0.53
1559,white,300012153,"['hickory', 'shagbark', 'prized', 'heartwood', 'handle', 'tool', 'reddish', 'pick', 'sapwood', 'wood', 'ovata', 'thick', 'carya']",0.497
1560,white,300012248,"['sharply', 'japanese', 'warehouse', 'palmatum', 'creamy', 'alley', 'hall', 'maple', 'tinge', 'acer', 'paneling', 'wood', 'bowling']",0.523
1561,white,300032101,"['california', 'oak', 'specie', 'valley', 'white', 'wood', 'quercus', 'lobata']",0.508
1562,white,300032101,"['california', 'oak', 'specie', 'valley', 'white', 'wood', 'quercus', 'lobata']",0.508
1563,white,300264230,"['boric', 'sulphuric', 'vent', 'brazing', 'borate', 'condensate', 'welding', 'acid', 'boron', 'recrystalization']",0.535
1564,white,300011443,"['marble', 'marmor', 'polish', 'metamorphic', 'carbonate', 'metamorphosed', 'rock', 'limestone', 'primarily', 'calcite', 'dolomite', 'crystallized']",0.582
1565,white,300011510,"['gray', 'marble', 'formosa', 'famosa', 'mottled', 'fossil', 'sometimes', 'contains', 'quantity', 'blotch', 'nassau', 'germany']",0.69
1566,white,300011551,"['marble', 'fiorto', 'white', 'italy', 'chocolate', 'light', 'brown', 'variegated']",0.648
1567,white,300011136,"['gemstone', 'arabia', 'chalcedony', 'mineral', 'stone', 'band', 'opal', 'onyx', 'intaglio', 'chacedony', 'cameo']",0.433
1568,white,300183846,"['rich', 'bold', 'paper', 'japanese', 'woodcut', 'kozo', 'fiber', 'handmade', 'mulberry', 'suitable', 'pressure', 'allows', 'opaque']",0.666
1569,white,300127378,"['coating', 'paper', 'prevents', 'reverse', 'coated', 'water', 'base', 'side', 'short', 'plastic', 'resistant', 'resin', 'absorbing']",0.712
1570,white,300013802,"['hydroxyapatite', 'silver', 'white', 'carbonate', 'compound', 'drawing', 'polishing', 'bone', 'calcium', 'point', 'ash']",0.693
1571,white,300013802,"['hydroxyapatite', 'silver', 'white', 'carbonate', 'compound', 'drawing', 'polishing', 'bone', 'calcium', 'point', 'ash']",0.693
1572,white,300013802,"['hydroxyapatite', 'silver', 'white', 'carbonate', 'compound', 'drawing', 'polishing', 'bone', 'calcium', 'point', 'ash']",0.693
1573,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1574,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1575,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1576,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1577,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1578,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1579,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1580,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1581,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1582,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1583,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1584,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1585,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1586,white,300013754,"['cerussa', 'vienna', 'london', 'flake', 'cremnitz', 'twentieth', 'pigment', 'hydrocerussite', 'slate', 'ceruse', 'blanc', 'silver', 'white', 'kremnitz', 'nottingham', 'roman', 'cerusa', 'nineteenth', 'lead', 'snowflake', 'oldest', 'plomb', 'synthetically', 'replaced', 'krems', 'cerrussa', 'dioxide', 'easel', 'titanium', 'kremserweiss']",0.713
1587,white,300012545,"['trace', 'boat', 'port', 'wood', 'pattern', 'trade', 'oregon', 'name', 'cedar', 'horticultural', 'timber', 'ginger', 'match', 'streak', 'door', 'cypress', 'white', 'lawsoniana', 'pine', 'lawson', 'orford', 'coast', 'cupressus']",0.652
