,term,entity_id,text_1,text_2,text_3,text_4,text_5
1217,races,Q58858527,"Analysis of feather pattern in birds, and the interaction of hormonic and genic factors in the production of the plumage of sexually dimorphic races",,['doctoral thesis'],['doctoral thesis'],[]
1218,races,Q20124,On the Origin of Species,"['On the origin of species by means of natural selection, or, The preservation of favoured races in the struggle for life', 'The origin of species']",['1859 book by Charles Darwin'],"['written work', 'academic writing', 'scientific reference work']",[]
1219,races,Q50426273,Natalia,['NATALIA Journal of the Natal Society Foundation'],"Academic journal published by The Natal Society Foundation , covering the subjects:  Social Sciences: Communities. Classes. Races: Human settlements. Communities | Social Sciences: Economic theory. Demography: Demography. Population. Vital","['academic journal', 'open-access journal']",[]
1220,races,Q26329417,African American women compared to women of other races: differences in demographic workforce characteristics and occupational injury morbidity risk during 1996,,['abstract published in 1998'],['abstract'],[]
1221,races,Q7279585,Racial inequality in the United States,,identifies the social advantages and disparities that affect different races within the US,[],[]
1222,races,Q51515169,"The origin of species by means of natural selection; or, the preservation of favored races in the struggle for life",,"['London,D. Appleton and company,1915. | Internet Archive View Book']","['version, edition, or translation']",[]
1223,races,Q5752079,Hidden races,,['collection of unrelated races'],['class of fictional entities'],['fictional humanoid species']
1225,retarded,Q112847738,"Recognizing facial expression of emotions : assessment, training and generalization in mentally retarded persons",,"[""1986 master's thesis by Christopher McAlpine at University of Canterbury""]","[""master's thesis""]",[]
1226,retarded,Q112847043,Remediation of spelling deficits in mentally retarded children : comparative efficacy of overcorrection and interspersal training procedures.,,"[""1986 master's thesis by Tina Caroline. Haggar at University of Canterbury""]","[""master's thesis""]",[]
1227,retarded,Q74277620,Effect of Dual Task Balance Training on Cognitive Functions in People With Mental Retarded,,['clinical trial'],['clinical trial'],[]
1228,retarded,Q115542878,Algerian semi-private initiative in psycho-pedagogy,,It is about an Algerian experiment in semi-private initiative in the field of psycho-pedagogical help for mentally retarded children and adolescents,[],[]
1229,retarded,Q112845941,Spelling deficits in mentally retarded children : a comparison of alternative remediation strategies,,"[""1986 master's thesis by Vicky Marie Anderson at University of Canterbury""]","[""master's thesis""]",[]
1230,retarded,Q112108108,An evaluation of gentle teaching and visual screening in the reduction of stereotypy in mentally retarded persons,,"[""1987 master's thesis by Jennifer Jordan at University of Canterbury""]","[""master's thesis""]",[]
1231,retarded,Q111469956,Ritham Charitable Trust,['Rehabilitation And Training For Handicapped And Mentally Retarded Children'],['nonprofit organization from India'],['nonprofit organization'],[]
1232,retarded,Q55602941,AHRC,"['AHRC New York City', 'Association for the Help of Retarded Children']",['organization serving people with intellectual and developmental disabilities in New York'],['charitable organization'],[]
1233,retarded,Q7921702,Vermont Defendant Accommodation Project,,project identifying needs of mentally retarded criminal defendants,[],[]
1234,retarded,Q19709948,congenital heart defect-round face-developmental delay syndrome,"['Sonoda syndrome', 'Round Face With Depressed Nasal Bridge and Small Mouth, Congenital Heart Defect, and Retarded Development']",['medical condition'],"['developmental defect during embryogenesis', 'class of disease', 'disease']","['multiple congenital anomalies/dysmorphic syndrome-intellectual disability', 'genetic syndromic intellectual disability']"
1235,roots,Q100280181,Gottfried Huber,,Farmer in Uruguay with Swiss roots,['human'],[]
1236,roots,Q8849513,Category:The Roots albums,,['Wikimedia category'],['Wikimedia category'],[]
1237,roots,Q92952193,FurnitureRoots,"['Desert Furnish Design Hub', 'Desert Furnish Design Hub Pvt. Ltd.', 'Furniture Roots', 'Roots Furniture', 'FurnitureRoot', 'Furniture Root', 'furniture roots', 'furnitureroot', 'furniture root', 'roots furniture', 'RootsFurniture', 'rootsfurniture']","['FurnitureRoots is a custom furniture manufacturer. The company offers commercial & contract-grade furniture to hotels, resorts, restaurants, bars & cafes as well as furniture retail stores globally through an online ordering portal.']",['business'],[]
1241,roots,Q90725389,Roots,,['restaurant in Switzerland'],['restaurant'],[]
1242,roots,Q90410716,Category:Arabic 4-letter roots,,['Wikimedia category'],['Wikimedia category'],[]
1243,roots,Q89693301,The origin of the Jews : the quest for roots in a rootless age,,['book published in 2017'],['book'],[]
1244,roots,Q8918926,Category:WikiProject Roots music,,['Wikimedia category'],['Wikimedia category'],[]
1245,roots,Q8886786,Category:Unknown-importance Roots music articles,,['Wikimedia category'],['Wikimedia category'],[]
1246,roots,Q8849516,Category:The Roots songs,,['Wikimedia category'],['Wikimedia category'],[]
1247,roots,Q8849510,Category:The Roots,,['Wikimedia category'],['Wikimedia category'],[]
1248,second world,Q233472,Second World,,['geopolitical classification'],['group'],[]
1249,second world,Q66198090,Special Research History on the Role of Communications Intelligence in Submarine Warfare against Japan during the Second World War (NAID 5898488),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1250,second world,Q64278051,Records Relating to the Second World War (NAID 25778404),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1251,second world,Q59937323,Records Relating to the Second World War (NAID 561433),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
1252,second world,Q42899432,Bergier Commission Final Report,"['Bergier Final Report', 'Final Report of the Independent Commission of Experts Switzerland – Second World War', 'Switzerland, National Socialism and the Second World War Final Report']",['publication by the Independent Commission of Experts Swiss Second World War'],['historical document'],[]
1255,second world,Q64478652,Records Relating to Industrial Companies Prior to and During the Second World War (NAID 6924873),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1256,second world,Q64275676,Second World War Intelligence Reports (NAID 23889206),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
1257,second world,Q67521352,MOSCOW SERVICE IN ENGLISH TO NORTH AMERICA. REPORT OF AN ALLEGED ROUND-TABLE DISCUSSION AMONG FOUR AMERICAN KOREAN POW'S ABOUT THE SECOND WORLD PEACE CONFERENCE (NAID 105000),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
1258,second world,Q64196363,Records Regarding the Second World War and the Cold War (NAID 27022722),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
1259,second world,Q44602668,The Swiss armaments industry and trade in war material during the National Socialist period: Corporate strategies – market trends – political control,['Bergier Reports Vol.11'],Publications of the Independent Commission of Experts Switzerland – Second World War Vol 11,"['historical document', 'Publications of the Independent Commission of Experts Switzerland – Second World War', 'research', 'government report']",[]
1260,servant,Q54128,domestic worker,"['servant', 'domestic servant', 'domestic staff', 'domestic helper', 'domestic employee', 'household employee', 'household worker', 'household servant']",['person who works within the scope of a residence'],['profession'],"['blue-collar worker', 'domestic worker', 'companions and valets']"
1263,servant,Q2313151,house servant,"['man servant', 'menial']","[""worker within an employer's household""]",['profession'],['domestic worker']
1265,servant,Q6785120,Master and Servant Act,['Master and Servant Acts'],['terms in several English-speaking countries regulating the relations between employers and employees during the 18th and 19th century'],[],[]
1267,servant,Q11993231,Norwegian public servant,,"['defined within a national Norwegian context, this type of official is employed by the state at a lower level of government']",['occupation'],"['civil servant', 'service worker', 'official']"
1268,servant,Q599151,official,"['government official', 'administrator', 'higher civil servant', 'public administrator', 'officeholder', 'public official', 'public officer', 'official in charge', 'clerk']",['someone who holds a government office'],"['position', 'occupation', 'occupation group according to ISCO-08', 'job function', 'public office']",['professional']
1269,servant,Q112925771,The role of transformational- and servant leadership in a governmental agency (Bank of the Lao PDR) in order to build an effective working environment,,"[""2016 master's thesis by Viengsavang Latsachanh at Unitec Institute of Technology""]","[""master's thesis""]",[]
1270,servant,Q18528870,Hilda Martindale,,"Leading British Civil Servant working to improve working conditions, particularly those of women (1875-1952)",['human'],[]
1271,servant,Q3007620,curator,['curatore'],civil servant position in Ancient Rome tasked with maintaining various public works,['historical profession'],['civil servant']
1272,servant,Q112908619,Top management team members' perception of executive servant-leadership and their work engagement: impact of gender and ethnicity,,"[""2015 master's thesis by Daniel de Villiers at Auckland University of Technology""]","[""master's thesis""]",[]
1273,servant,Q10705205,faithful servant,,"[""older term for domestic worker staying a long time for the same employer's family""]",[],['domestic worker']
1274,servants,Q464705,domestic worker,['servants'],['staff employed in a private household'],['occupation'],['worker']
1275,servants,Q106973020,Support civil servants' struggle! Fight for reasonable living conditions for all working people of Hong Kong,"['Hong Kong Baptist University Library Digital Scholarship Services', ""The 70's Biweekly and People's Theatre (A private archive of Mok Chiu-yu Augustine and friends)""]",['Battle News Monthly (MCY-000058)'],['aspect of history'],[]
1276,servants,Q740628,Fakelaki,,"Greek word that means ""little envelope"" and is also used in Greek popular culture as a jargon term referring to the bribery of public servants and private companies by Greek citizens in order to ""expedite"" service",[],['bribe money']
1277,servants,Q673079,professional fire brigade,,"public, municipal fire department, usually consisting only of civil servants or permanently employed firefighting service personnel",[],['fire department']
1278,servants,Q112937966,From street-level to screen-level bureaucracy: Front-line public servants’ recordkeeping behaviours in ICT-enabled agencies,,['2018 doctoral thesis by Anita Rapson at Victoria University of Wellington'],['doctoral thesis'],[]
1279,servants,Q97201062,Finnish Nature Panel,"['Nature Panel', 'Finnish IPBES Panel']",interdisciplinary advisory group of Finnish scholars and civil servants assessing IPBES (Intergovernmental Platform on Biodiversity and Ecosystem Services) related issues,['advisory group'],[]
1280,servants,Q99649901,The Public Service (Civil Servants and Others) Pensions Regulations 2014,,['UK Statutory Instrument 2014 No. 1964'],['UK Statutory Instrument'],[]
1281,servants,Q8380540,Category:Civil servants in the Department for Work and Pensions,,['Wikimedia category'],['Wikimedia category'],[]
1282,servants,Q99901074,The Insider Dealing (Public Servants) Order 1989,,['UK Statutory Instrument 1989\xa0No. 2164'],['UK Statutory Instrument'],[]
1283,servants,Q59623002,State change in the Punjab : professional and personal experiences of British civil servants over India's independence and beyond,,['doctoral thesis by Catherine Eleanor Brown Coombs'],['thesis'],[]
1284,slave,Q12773225,enslaved person,"['enslaved', 'slave']",['person in a state of slavery'],"['social class', 'occupation', 'condition']","['personal property', 'prisoner', 'product']"
1285,slave,Q106611758,Roman slave,"['Roman slaves', 'Servi']",['person from Ancient Rome who lacked freedom because he was under the domain of another or being part of the property of that one.'],"['social class', 'legal concept']",['enslaved person']
1286,slave,Q1617492,hierodule,"['hierodulia', 'hierodule', 'hieródoulos', 'ἱερόδουλος', 'sacred slave', 'sacred slaves', 'hieroduloi', 'ἱερόδουλοι']","['man or woman living in a condition (hierodulia) from a templar institution, who were dedicated as slaves to the worship of the god, often performing sacred prostitution (from Ancient Greek ἱερός (hierós, “sacred”) + δοῦλος (doûlos, “s']","['historical profession', 'occupation', 'social status']","['enslaved person', 'slavery']"
1287,slave,Q5507284,fugitive slaves in United States,"['runaway slave', 'fugitive slave']",['aspect of history'],[],"['fugitive', 'enslaved person']"
1289,slave,Q2445443,Master/slave,['Total Power Exchange'],['consensual authority-exchange structured sexual relationship'],[],['domination and submission practice']
1290,slave,Q1890568,Mann Act,"['White Slave Traffic Act', 'An Act to further regulate interstate and foreign commerce by prohibiting the transportation therein for immoral purposes of women and girls, and for other purposes', 'Mann Act of 1910']",['1910 Act of the United States Congress'],['Act of Congress in the United States'],[]
1291,slave,Q108291575,"Some Historical Account O F Guinea, its Situation, Produce, and the Genera) Disposition of Its Inhabitants. With An Inquiry into the Rise and Progress of the Slave Trade, Its Nature, and Lamentable Effects",,['heritage'],[],[]
1292,slave,Q841571,freedman,"['freeman', 'freewoman', 'freedwoman', 'freed slave', 'ex-slave', 'freed person', 'former slave', 'freedperson']",['person who has been released from enslavement'],"['social class', 'social status']",['person']
1295,slave,Q7539189,Slave insurance in the United States,,['aspect of history'],['aspect of history'],['insurance']
1296,slave,Q28134193,Reparations,,website devoted to cause of compensation for the descendants of the Transatlantic Slave Trade,['website'],[]
1297,slaves,Q106611758,Roman slave,"['Roman slaves', 'Servi']",['person from Ancient Rome who lacked freedom because he was under the domain of another or being part of the property of that one.'],"['social class', 'legal concept']",['enslaved person']
1298,slaves,Q12011559,yearling,['year-born'],"social class in Medieval Norse society denoting that a person, their parents, their grandparents and their great-grandparents all lived free and none were slaves or indentured; this grants some amelioration of punishments for crimes",['social class'],[]
1299,slaves,Q1617492,hierodule,"['hierodulia', 'hierodule', 'hieródoulos', 'ἱερόδουλος', 'sacred slave', 'sacred slaves', 'hieroduloi', 'ἱερόδουλοι']","['man or woman living in a condition (hierodulia) from a templar institution, who were dedicated as slaves to the worship of the god, often performing sacred prostitution (from Ancient Greek ἱερός (hierós, “sacred”) + δοῦλος (doûlos, “s']","['historical profession', 'occupation', 'social status']","['enslaved person', 'slavery']"
1301,slaves,Q5507284,fugitive slaves in United States,"['runaway slave', 'fugitive slave']",['aspect of history'],[],"['fugitive', 'enslaved person']"
1302,slaves,Q2928426,"United States Bureau of Refugees, Freedmen and Abandoned Lands","['Bureau of Refugees, Freedmen and Abandoned Lands', ""Freedmen's Bureau"", ""United States Freedmen's Bureau"", ""U.S. Freedmen's Bureau"", 'Bureau of Freedmen, Refugees, and Abandoned Lands']",United States bureau responsible for improving freed slaves' conditions,['organization'],[]
1303,slaves,Q99660727,"Mothering Slaves: Comparative Perspectives on Motherhood, Childlessness and the Care of Children in Atlantic Slave Societies",,['AHRC Research Grant (2016)'],"['research grant', 'research project']",[]
1304,slaves,Q3686437,Treatment of slaves in the United States,,['treatment endured by enslaved people in the US'],[],[]
1305,slaves,Q16838766,Georgia Experiment,,policy prohibiting the ownership of slaves,['policy'],[]
1306,slaves,Q3249647,Slave breeding in the United States,,"former prevalent economic practice in the US, especially after import of slaves was made illegal",[],[]
1307,slaves,Q210911,American Colonization Society,"['American Society for Colonizing the Free People of Colour of the United States', 'ACS', 'The Society for the Colonization of Free People of Color of America', 'Society for the Colonization of Free People of Color of America']",organization that helped in founding Liberia as a colony for freed slaves,['organization'],[]
1308,southern rhodesia,Q750583,Southern Rhodesia,,['self-governing British colony from 1923 to 1980'],"['crown colony', 'colony']",[]
1309,southern rhodesia,Q7570403,Legislative Assembly of Southern Rhodesia,['Southern Rhodesian Legislative Assembly'],"[""20th-century British colony's law-making body""]",['legislature'],[]
1310,southern rhodesia,Q99947952,The Southern Rhodesia (United Nations Sanctions: Islands and Overseas Territories) (Revocations) Order 1979,,['UK Statutory Instrument 1979\xa0No. 1655'],['UK Statutory Instrument'],[]
1311,southern rhodesia,Q99922567,The Southern Rhodesia (United Nations Sanctions) (Saint Lucia) Order 1970,,['UK Statutory Instrument 1970\xa0No. 286'],['UK Statutory Instrument'],[]
1312,southern rhodesia,Q110266495,Southern Rhodesia (Constitution) Act 1961,"['10 & 11 Eliz. 2. c. 2', '10&11 Eliz 2 c2']",['Public General Act of Parliament of the United Kingdom'],['Public General Act of the Parliament of the United Kingdom'],[]
1313,southern rhodesia,Q100164094,Southern Rhodesia Act 1979,"['1979 c. 52', '1979 c52']",['Public General Act of Parliament of the United Kingdom'],['Public General Act of the Parliament of the United Kingdom'],[]
1314,southern rhodesia,Q55633618,Southern Rhodesia Act 1965,"['1965 c. 76', '1965 c76']",['Public General Act of Parliament of the United Kingdom'],['Public General Act of the Parliament of the United Kingdom'],[]
1315,southern rhodesia,Q99923195,The Southern Rhodesia (United Nations Sanctions) (Isle of Man) (Amendment) Order 1972,,['UK Statutory Instrument 1972\xa0No. 1585'],['UK Statutory Instrument'],[]
1316,southern rhodesia,Q106811663,Southern Rhodesia Base Metals Corp.,"['Southern Rhodesia Base Metals Corporation, Limited']",['business; colonial society'],"['business', 'colonial society']",[]
1318,southern rhodesia,Q99923196,The Southern Rhodesia (United Nations Sanctions) (Channel Islands) (Amendment) Order 1972,,['UK Statutory Instrument 1972\xa0No. 1584'],['UK Statutory Instrument'],[]
1319,third world,Q180194,Third World,,['category of countries on socio economic base'],['group'],[]
1320,third world,Q337352,The World Academy of Sciences,"['Third World Academy of Sciences', 'TWAS', 'The World Academy of Sciences for the advancement of science in developing countries', 'twas.org', 'TWAS, the academy of sciences for the developing world', 'UNESCO TWAS']",['merit-based science academy'],"['academy of sciences', 'international non-governmental organization', 'national academy']",[]
1321,third world,Q7692521,Technological apartheid,,denial of modern technologies to Third World or developing nations,[],[]
1322,third world,Q30256340,Environment and Development Action Third World,"['Enda Tiers-Monde', 'ENDA']","['nonprofit organization in Dakar, Senegal']",['nonprofit organization'],[]
1323,third world,Q6281693,Joseph Brant Arseneau,,Known in finance/technology for first formally defining finance techniques for third world housing,['human'],[]
1324,third world,Q112853310,Community development : a discussion of the concept and whether or not it has the potential to contribute to effective and sustainable development in the third world,,"[""1996 master's thesis by Penny Nelson at Lincoln University""]","[""master's thesis""]",[]
1325,third world,Q6052693,International Relations Theory and the Third World,,,[],[]
1326,third world,Q66321661,"Great Decisions '86: Third World Development: Old Problems, New Strategies? (NAID 102038045)",,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
1327,third world,Q112857445,Free trade or fair trade? How changes in the current international trade system could act as a development tool for third world countries : the Brazilian case,,"[""2002 master's thesis by Rossana Gabriely de Oliveira Couto at Massey University""]","[""master's thesis""]",[]
1328,third world,Q59672380,"Trends in Conventional Arms Transfers to the Third World by Major Supplier, 1980-1987",,['Congressional Research Service report'],['Congressional Research Service report'],[]
1329,traditional,Q50922905,Traditional knowledge and technologies relating to the growing and processing of the curagua,,"['Representative List of the Intangible Cultural Heritage of Humanity in Venezuela (Bolivarian Republic of), inscribed in 2015']",[],[]
1330,traditional,Q108443879,Schools of Living Traditions,"['Schools of Living Traditions', 'School of Living Traditions', 'The School of Living Traditions', 'SLT', 'SLTs', 'Schools for Living Traditions']",Philippines program to safeguard vital traditional cultural knowledge and practices from the potential negative effects of modernization – Unesco ICH Good Safeguarding Practice inscribed in 2021,"['project', 'school', 'Unesco ICH Good Safeguarding Practice']",[]
1331,traditional,Q111934605,history of nationalism,"['nationalism history', 'nationalist history']","aspect of political history which analyzes events of nationalism, especially the aim of maintaining a nation's sovereignty and preservation of its traditional culture",['aspect of history'],['political history']
1332,traditional,Q4461766,traditional culture,['traditional values'],"['system of political, social, economic and cultural relations formed on the basis of traditions, that have been inherited from generation to generation through the centuries, and existing in a social or ethnic environment']",[],"['culture', 'tradition']"
1334,traditional,Q1428168,traditional knowledge,"['indigenous knowledge', 'indigenous knowledge system', 'indigenous information system']",['knowledge systems in the cultural traditions of communities'],['knowledge type'],['knowledge']
1335,traditional,Q7980672,Welcome to Country and Acknowledgement of Country,,"ritual or formal ceremony performed at many events held in Australia, intended to highlight the cultural significance of the surrounding area to a particular Aboriginal clan or language group who are recognised as traditional owners of the land",[],['land acknowledgement']
1336,traditional,Q86669572,Quebec Council for Living Heritage,,organization working for the promotion and the development of traditional culture in Quebec,"['cultural institution', 'nonprofit organization', 'non-governmental organization', 'membership organization']",[]
1337,traditional,Q111949566,"Intergovernmental Committee on Intellectual Property and Genetic Resources, Traditional Knowledge and Folklore",,['United Nations forum negotiating a traditional knowledge treaty'],[],[]
1339,traditional,Q96213190,"Lavash, the preparation, meaning and appearance of traditional bread as an expression of culture in Armenia",,"['Representative List of the Intangible Cultural Heritage of Humanity in Armenia, inscribed in 2014']",['aspect in a geographic region'],[]
1340,traditional,Q96200400,land acknowledgement,"['indigenous land acknowledgment', 'native land acknowledgement', 'aboriginal land acknowledgement', 'territorial acknowledgement', 'land recognition', 'acknowledgement of country', 'acknowledgement of Traditional Custodians']","['statement, often connected to a building or work, that states which aboriginal peoples live or lived in the area the statement refers to']",[],"['acknowledgment', 'public statement']"
1341,trans,Q189125,transgender,"['transgender persons', 'transgender people', 'trans person', 'trans', 'trans people', 'trans-identified person', 'trans-identified people', 'transgender-identified person', 'transgender-identified people', 'transpeople', 'transperson', 'transgenders', 'transgendered', 'transgender person']",['gender identity other than sex assigned at birth'],[],"['person', 'LGBT', 'gender modality', 'gender minority']"
1346,trans,Q1052281,trans woman,"['male to female', 'MtF', 'trans female', 'trans girl', 'transgender woman', 'transwoman', 'M2F', 'transsexual Woman', 'trans-woman', 'trans Woman', 'M2F transsexual', 'T-girl', 'transgender female', 'Trans MtF']",['person assigned male at birth who identifies as a woman'],"['gender identity', 'gender modality', 'gender minority']","['transgender', 'female']"
1352,trans,Q2449503,trans man,"['transman', 'trans-man', 'trans man', 'FtM', 'Female to Male', 'trans male', 'transgender man', 'transmasculine', 'trans men', 'transsexual man', 'F2M transsexual', 'transgender male', 'Trans FtM']",['person assigned female at birth who identifies as a man'],"['gender identity', 'gender modality', 'gender minority']","['transgender', 'male']"
1358,trans,Q1771029,transidentity,"['transness', 'transgenderness', 'trans*', 'trans*ness']",['condition in which an individual identifies with a gender inconsistent with their biological sex'],[],['identity']
1360,trans,Q105222132,transsexual,"['trans', 'transsexual person', 'transsex', 'transsexuals', 'transsexual people', 'transexual', 'transexuals', 'transexual person', 'transexual people', 'transex']",['person with transsexuality'],[],"['transgender', 'human']"
1361,trans,Q27679766,transmasculine,"['trans masculine', 'transmasculinity', 'trans masculinity', 'transgender masculinity', 'transmasc', 'trans masc', 'trans-masculine', 'trans-masc']",['gender of individuals who were assigned female at birth but identify on the male side of the gender spectrum'],"['gender', 'gender identity']",['transgender']
1366,trans,Q96154453,trans* chaser,"['chaser', 'trans* admirer']",['generally-heterosexual or -bisexual person (often male) who fetishizes people (usually women) based on gender-transition status'],['term'],['fetishism']
1368,trans,Q27679684,transfeminine,"['trans feminine', 'transfem', 'transfemme', 'trans femme', 'trans fem', 'trans-feminine', 'transfemininity', 'transgender femininity']",['gender of individuals who were assigned male at birth but identify on the female side of the gender spectrum'],"['gender', 'gender identity']",['transgender']
1372,trans,Q85810459,gender identity clinic,"['trans health clinic', 'transgender clinic', 'GIC']",['clinic for people considering or undergoing gender reassignment'],[],['clinic']
1373,trans,Q106246204,Asocijacija Spektra,['Association Spectra'],"Montenegrin association for trans, gender diverse and intersex persons","['organization', 'LGBT organizations']",[]
1374,transvestite,Q85810514,Transvestite certificate,,"['medical certificate, previously issued in Germany allowing for the wearing of garments not typical to their sex']",[],['legal instrument']
1375,transvestite,Q7622973,Street Transvestite Action Revolutionaries,"['S.T.A.R.', 'STAR']",['trans advocacy group active in the 1970s'],"['advocacy group', 'LGBT homeless shelter']",[]
1376,transvestite,Q115605951,Emi Wolters,['Emil Mauder'],"German transfeminine person, at the time described as a ""transvestite""",['human'],[]
1377,transvestite,Q115571526,Anton Maier,,"German transfeminine person, at the time described as a ""transvestite"" (*1883)",['human'],[]
1378,transvestite,Q111145560,Xica Manicongo,,was the first person to be documented as a transvestite in Brazil,['human'],[]
1379,transvestite,Q110651958,cross-dressing saints,"['transvestite saints', 'holy transvestites', 'transgender saints', 'transvestite nuns']",['female-to-male crossdressing'],[],"['saint', 'female-to-male crossdressing']"
1381,transvestite,Q112902347,"A ""Passing"" interest: reading transvestite narratives, gender and metafiction in nineteenth- and twentieth-century Hispanic writers",,['2000 doctoral thesis by Nicola M. Gilmour at University of Auckland'],['doctoral thesis'],[]
1382,transvestite,Q107498865,Letícia Carolina Nascimento,['Letícia Carolina Pereira do Nascimento'],"Brazilian author, pedagogue and academic teacher, researcher in the field of Gender and Education. She was the first transvestite woman to hold a chair at a public university in Piauí.",['human'],[]
1383,transvestite,Q322335,Lasse-Maja,,Swedish transvestite criminal,['human'],[]
1384,transvestite,Q20628703,Queens Liberation Front,,transvestite rights advocacy organization in New York City formed in 1969 and active in the 1970s,['organization'],[]
1385,transvestites,Q59580078,"Clothing culture : sex, gender and cross-dressing with reference to UK transvestites and the hijras of India",,['doctoral thesis by Charlotte Suthrell'],['thesis'],[]
1386,transvestites,Q110651958,cross-dressing saints,"['transvestite saints', 'holy transvestites', 'transgender saints', 'transvestite nuns']",['female-to-male crossdressing'],[],"['saint', 'female-to-male crossdressing']"
1387,transvestites,Q115673555,Communication center for transvestites and transsexuals,,"['project of Sunday Club, Berlin']","['organization', 'activist group']",[]
1388,transvestites,Q80079618,"Transvestites in dressing room at a performance of the ""Cockettes,"" New York City",,"['photograph by Leonard Freed (American, 1929-2006) (2013.183)']","['plaque', 'photograph']",[]
1389,transvestites,Q115569777,Made to measure atelier for corsets and lingerie,,"hairdresser and boarding house for transvestites in Berlin-Schöneberg, ca 1937","['haircutting establishment', 'boarding house', 'clothing store']",[]
1390,transvestites,Q42196733,The Transvestites,,,['creative work'],[]
1391,transvestites,Q115568767,Hella Knabe,"['Helene Knabe', 'Dr. Hella Knabe']",German hairdresser and owner of a boarding house for transvestites (*1879),['human'],[]
1392,transvestites,Q4949760,Boulton and Park,,British entertainers and transvestites,['duo'],[]
1393,tribe,Q102090,Apache,"['Apache tribe', 'Apaches']",['several culturally related groups of indigenous peoples of the United States'],"['indigenous people', 'ethnic group']",['indigenous peoples of the Americas']
1394,tribe,Q133311,tribe,['tribe (social group)'],"['social group existing before the development of, or outside of, states']",['social group'],"['ethnic group', 'social group', 'polity']"
1396,tribe,Q1500686,Havasupai people,"['Havasupai', 'Havasupai Tribe', 'Havasupai Tribe of the Havasupai Reservation']",['ethnic group'],"['Indigenous peoples of Arizona', 'federally recognized Native American tribe in the United States']",[]
1398,tribe,Q581839,Manitou,,"fundamental life force among Algonquian groups in the Native American mythology, generally appearing as an animal revealed to the head of the tribe as the guardian spirit of it",[],['spirit']
1399,tribe,Q57047524,Chickahominy Tribe,['Chickahominy Indian Tribe'],"['one of two federally-recognized tribes of Chickhominy people in Virginia, United States']","['federally recognized Native American tribe in the United States', 'ethnic group']",[]
1401,tribe,Q57048756,Eastern Chickahominy,"['Chickahominy Tribe Eastern Division', 'Indians Eastern Division Native American Tribe.']","['one of two federally-recognized tribes of Chickhominy people in Virginia, United States of America']","['federally recognized Native American tribe in the United States', 'ethnic group']",[]
1403,tribe,Q15270596,Quinault Indian Nation,"['Quinault Tribe of the Quinault Reservation', 'QIN', 'Quinault Tribe of the Quinault Reservation, Washington', 'Quinault Tribe', 'Quinault Tribe of Washington', 'Quinault Tribe of Indians of the Quinault Reservation', 'Quinaielt Tribe', 'Quinaielt Tribe of Indians', 'Quinault Nation', 'Quinault Tribe, Quinault Reservation, Washington']",['ethnic group'],"['federally recognized Native American tribe in the United States', 'jurisdiction', 'nation']",[]
1411,tribe,Q12885585,Native American tribe,"['tribe (Native American)', 'Indian tribe', 'Native American band', 'Native American nation', 'American Indian tribe']",['group or community of indigenous peoples in the United States'],['tribe'],"['social group', 'Native Americans in the United States', 'ethnic group']"
1415,tribe,Q4669719,Absentee-Shawnee Tribe of Indians,,['Native American tribe'],"['ethnic group', 'indigenous people', 'federally recognized Native American tribe in the United States']",[]
1417,tribe,Q42305782,Hoopa Valley Tribe,,['federally-recognized tribe of Hupa people in California'],"['ethnic group', 'federally recognized Native American tribe in the United States']",[]
1419,tribes,Q15079932,Confederated Tribes of the Goshute Reservation,,['federally recognized tribe of Goshute people'],"['ethnic group', 'federally recognized Native American tribe in the United States']",[]
1420,tribes,Q11555014,Scheduled Castes and Scheduled Tribes,,['official designations given to various groups of indigenous people in India'],['group of humans'],[]
1421,tribes,Q56685910,Ambedkar Students' Association,,"student organization in India representing students from Scheduled Castes and Scheduled Tribes (SC/ST), Other Backward Class (OBC), religious minorities and other oppressed communities",['student society'],[]
1422,tribes,Q5159769,Confederated Tribes of the Grand Ronde Community of Oregon,,['confederation of twenty-seven Native American tribes in the northwestern United States'],"['ethnic group', 'organization']",[]
1424,tribes,Q90957522,reserved for Scheduled Tribes,,['restriction of something in India to members of groups considered indigenous to the Indian subcontinent'],['affirmative action'],[]
1425,tribes,Q221355,Seven Slavic tribes,['7 Slavic Tribes'],"['union of tribes in the Danubian Plain, that took part in the formation of the First Bulgarian Empire together with the Bulgars in 680-681']","['confederation', 'historical ethnic group']",[]
1428,tribes,Q6979972,Native American tribes in Virginia,,"['indigenous tribes who currently live or historically lived in what is now the Commonwealth of Virginia, United States of America']",['group of humans'],[]
